user_id,book_id,rating
22,1380,5
22,1427,3
22,1479,3
22,1498,4
22,1528,3
22,1589,4
22,1715,4
22,1862,4
22,1900,4
22,1987,5
22,2035,4
22,2298,3
22,2299,2
22,2352,2
22,2382,3
22,2426,5
22,3092,3
22,3174,3
22,3278,3
22,3298,3
22,3314,2
22,3425,5
22,3544,4
22,3551,3
22,3560,3
22,3601,2
22,3644,4
22,4731,4
22,5575,3
22,9526,3
23,307,5
23,1444,4
23,3512,3
24,2,3
24,4,4
24,8,4
24,9,4
24,10,4
24,11,4
24,15,4
24,18,3
24,21,3
24,23,3
24,24,4
24,25,4
24,26,3
24,27,4
24,33,4
24,60,2
24,78,2
24,80,4
24,82,5
24,100,4
24,119,4
24,136,3
24,148,3
24,162,4
24,186,3
24,212,4
24,228,2
24,233,4
24,236,4
24,261,3
24,273,3
24,281,3
24,289,5
24,316,4
24,323,4
24,325,4
24,326,5
24,372,4
24,378,4
24,398,3
24,401,3
24,453,3
24,483,4
24,658,4
24,662,5
24,718,4
24,741,3
24,767,3
24,860,4
24,883,3
24,895,5
24,948,4
24,1021,4
24,1031,5
24,1144,4
24,1250,4
24,1329,4
24,1421,3
24,1597,5
24,1639,4
24,1752,5
24,1806,5
24,1936,5
24,1970,3
24,2029,4
24,2142,5
24,2188,4
24,2304,5
24,2320,3
24,2586,4
24,2875,4
24,3126,4
24,3142,4
24,3250,4
24,3310,4
24,3400,4
24,3488,4
24,4983,4
24,7770,4
25,4,4
25,8,5
25,13,4
25,14,4
25,35,3
25,50,4
25,58,4
25,65,5
25,80,5
25,94,5
25,132,4
25,158,4
25,278,4
25,378,4
25,395,4
25,397,5
25,483,5
25,606,3
25,629,1
25,653,5
25,662,5
25,709,4
25,786,4
25,872,4
25,977,5
25,1206,1
25,1663,1
25,2339,5
25,2902,1
25,2975,4
25,3398,3
25,3903,5
25,8949,5
26,8,4
26,13,4
26,14,4
26,32,4
26,45,4
26,48,4
26,65,4
26,71,4
26,80,5
26,100,4
26,104,4
26,121,4
26,130,3
26,131,4
26,179,4
26,180,4
26,181,4
26,225,4
26,258,4
26,264,5
26,268,4
26,284,4
26,323,4
26,387,4
26,397,4
26,457,3
26,479,3
26,483,4
26,494,4
26,523,5
26,534,4
26,550,5
26,574,4
26,576,4
26,591,5
26,638,4
26,688,4
26,715,4
26,736,4
26,758,5
26,795,3
26,860,4
26,879,4
26,941,4
26,982,3
26,1133,4
26,1282,3
26,1299,4
26,1310,4
26,1329,4
26,1411,4
26,1514,4
26,1544,4
26,1714,4
26,1873,3
26,2027,4
26,2029,5
26,2097,4
26,2229,2
26,2274,4
26,2419,4
26,2869,4
26,2875,4
26,3085,3
26,3187,3
26,3219,4
26,3237,4
26,3387,5
26,3417,4
26,3451,5
26,3708,3
26,3913,3
26,3916,4
26,3933,4
26,8676,4
26,9588,4
27,1,4
27,17,4
27,31,4
27,39,4
27,40,3
27,82,4
27,140,3
27,516,4
27,534,3
27,665,5
27,670,4
27,871,4
27,1124,3
27,1201,2
27,1228,3
27,1481,3
27,1491,3
27,2300,4
27,2449,5
27,2496,4
27,3611,3
27,3750,3
27,3792,2
27,4012,3
28,4,5
28,5,3
28,8,4
28,9,3
28,11,5
28,22,5
28,26,2
28,28,4
28,31,5
28,35,4
28,36,5
28,46,4
28,50,5
28,57,4
28,59,5
28,60,3
28,81,4
28,84,5
28,95,4
28,100,4
28,101,5
28,102,5
28,104,4
28,111,4
28,113,5
28,115,3
28,117,4
28,121,3
28,127,5
28,129,5
28,131,3
28,184,4
28,213,3
28,233,4
28,238,3
28,242,5
28,256,5
28,264,5
28,266,5
28,301,5
28,353,5
28,354,4
28,372,5
28,383,4
28,414,4
28,455,3
28,476,5
28,495,4
28,523,5
28,574,4
28,653,5
28,661,5
28,662,4
28,674,4
28,718,5
28,727,3
28,737,5
28,741,3
28,857,5
28,867,4
28,943,5
28,1011,4
28,1021,5
28,1090,5
28,1160,5
28,1260,3
28,1299,4
28,1310,5
28,1344,4
28,1379,3
28,1380,5
28,1402,4
28,1421,5
28,1485,5
28,1598,3
28,1858,3
28,1923,3
28,1980,5
28,2004,4
28,2012,3
28,2025,1
28,2184,3
28,2304,3
28,2449,3
28,2615,5
28,3250,3
28,3504,4
28,3703,3
28,3829,2
28,4316,4
29,2,5
29,4,4
29,18,4
29,19,5
29,21,5
29,23,4
29,24,4
29,25,5
29,27,5
29,37,5
29,40,4
29,45,5
29,48,4
29,67,4
29,76,5
29,79,5
29,80,4
29,93,3
29,94,5
29,103,4
29,117,4
29,142,4
29,155,5
29,161,5
29,184,5
29,198,4
29,213,4
29,245,5
29,292,5
29,332,5
29,341,5
29,347,4
29,357,4
29,373,5
29,387,3
29,427,4
29,461,5
29,479,3
29,485,5
29,499,5
29,530,4
29,542,4
29,560,4
29,576,4
29,577,5
29,590,5
29,602,4
29,641,4
29,681,4
29,778,4
29,824,4
29,855,5
29,872,4
29,1094,5
29,1106,4
29,1133,5
29,1186,4
29,1239,4
29,1255,4
29,1280,5
29,1373,5
29,1383,5
29,1458,5
29,1521,4
29,1580,4
29,1679,4
29,1853,4
29,1949,4
29,2342,3
29,2366,5
29,2419,4
29,2597,3
29,2875,4
29,3020,4
29,3256,3
29,3930,4
29,6820,3
30,2,4
30,5,3
30,8,4
30,11,5
30,13,5
30,14,5
30,18,4
30,19,4
30,21,4
30,23,4
30,24,4
30,25,5
30,26,4
30,27,5
30,28,4
30,29,5
30,35,1
30,37,4
30,39,4
30,40,3
30,42,3
30,43,5
30,45,5
30,54,5
30,55,5
30,63,4
30,65,5
30,75,3
30,80,5
30,94,5
30,102,5
30,104,5
30,115,5
30,117,5
30,119,5
30,121,5
30,137,5
30,148,2
30,155,3
30,161,5
30,162,4
30,180,5
30,191,5
30,230,4
30,233,5
30,258,5
30,272,4
30,311,5
30,323,4
30,347,3
30,356,5
30,463,4
30,467,5
30,496,5
30,542,3
30,554,4
30,587,5
30,629,5
30,635,5
30,641,3
30,712,3
30,864,3
30,873,4
30,937,5
30,1005,4
30,1033,4
30,1084,4
30,1136,4
30,1163,4
30,1206,3
30,1238,4
30,1239,4
30,1310,5
30,1457,2
30,1464,5
30,1549,4
30,2027,4
30,2047,3
30,2406,4
30,2914,5
30,2965,3
30,6425,5
30,8676,5
31,2,3
31,13,4
31,14,3
31,18,3
31,21,3
31,23,3
31,24,3
31,27,3
31,28,4
31,31,3
31,32,3
31,33,3
31,39,4
31,46,4
31,47,5
31,55,4
31,70,5
31,75,3
31,101,4
31,106,5
31,110,3
31,115,5
31,122,3
31,135,3
31,136,2
31,165,3
31,168,3
31,195,3
31,197,3
31,231,3
31,232,4
31,239,3
31,268,2
31,271,4
31,272,4
31,273,3
31,287,1
31,289,4
31,312,4
31,350,4
31,360,4
31,372,4
31,430,4
31,467,4
31,496,4
31,499,3
31,520,3
31,523,4
31,527,3
31,534,4
31,557,3
31,558,2
31,563,3
31,598,5
31,612,4
31,631,2
31,657,4
31,719,4
31,725,3
31,743,4
31,744,3
31,806,4
31,915,4
31,936,3
31,994,4
31,1018,4
31,1053,4
31,1136,4
31,1153,3
31,1238,5
31,1246,4
31,1261,3
31,1283,3
31,1299,4
31,1310,3
31,1319,4
31,1464,4
31,1656,4
31,1868,4
31,1915,3
31,1964,3
31,2015,3
31,2034,3
31,2047,4
31,2051,3
31,2102,4
31,2299,3
31,2314,4
31,2382,3
31,2406,4
31,2423,4
31,2601,2
31,2615,3
31,2873,4
31,2923,3
31,2965,4
31,3036,3
31,3268,3
31,3278,4
31,3298,4
31,3428,4
31,3883,3
31,4031,3
31,4316,3
31,4979,3
31,7667,2
32,2,4
32,5,4
32,7,3
32,8,5
32,9,3
32,14,3
32,22,4
32,26,3
32,29,4
32,32,5
32,33,4
32,40,5
32,42,5
32,45,1
32,46,4
32,50,5
32,57,4
32,59,4
32,66,5
32,75,3
32,79,4
32,85,5
32,89,5
32,90,5
32,93,4
32,100,5
32,101,4
32,102,5
32,114,4
32,122,4
32,125,4
32,127,4
32,132,4
32,136,4
32,138,3
32,142,5
32,150,5
32,154,3
32,158,4
32,160,2
32,179,4
32,204,3
32,205,4
32,211,4
32,236,4
32,238,4
32,245,5
32,278,5
32,306,4
32,321,4
32,344,4
32,373,5
32,387,3
32,398,4
32,410,4
32,416,5
32,431,3
32,529,3
32,530,5
32,531,3
32,538,4
32,550,5
32,560,2
32,574,4
32,576,4
32,606,4
32,621,5
32,625,4
32,696,4
32,733,4
32,758,5
32,848,3
32,857,5
32,898,3
32,943,3
32,999,4
32,1021,5
32,1060,4
32,1131,3
32,1217,4
32,1272,4
32,1383,3
32,1533,3
32,1825,4
32,2015,3
32,2192,4
32,2215,4
32,2302,3
32,2357,5
32,2475,4
32,2615,4
32,2621,4
32,4317,4
32,9934,5
33,10,5
33,38,5
33,111,4
33,119,4
33,316,4
33,372,4
33,710,5
33,2000,4
33,2455,4
34,10,4
34,13,5
34,43,5
34,59,5
34,60,2
34,62,4
34,65,4
34,70,4
34,89,4
34,121,4
34,126,5
34,162,4
34,168,4
34,172,4
34,232,4
34,296,5
34,297,3
34,360,4
34,371,3
34,391,5
34,400,4
34,405,4
34,408,2
34,424,3
34,436,3
34,442,5
34,471,3
34,485,4
34,498,5
34,520,5
34,546,2
34,547,4
34,556,3
34,570,3
34,611,4
34,653,4
34,666,3
34,738,5
34,740,4
34,937,4
34,958,5
34,967,3
34,1010,5
34,1155,4
34,1208,4
34,1282,4
34,1312,3
34,1322,4
34,1518,5
34,1657,5
34,1987,4
34,2098,4
34,2177,4
34,2209,5
34,2616,4
34,2620,3
34,3063,5
34,3203,3
34,3728,3
34,3826,3
34,3923,3
34,3941,3
34,5326,4
34,9588,4
35,29,4
35,37,3
35,42,4
35,46,4
35,47,4
35,48,3
35,50,3
35,59,3
35,63,4
35,66,3
35,75,3
35,76,4
35,78,2
35,79,3
35,83,3
35,89,4
35,97,4
35,102,3
35,108,2
35,114,2
35,117,4
35,120,3
35,125,4
35,131,3
35,132,2
35,133,4
35,136,3
35,137,5
35,171,4
35,172,4
35,178,3
35,180,3
35,184,3
35,186,3
35,200,4
35,205,3
35,212,2
35,225,4
35,228,2
35,229,2
35,230,4
35,245,2
35,249,4
35,255,4
35,264,2
35,265,4
35,270,4
35,272,2
35,273,3
35,301,3
35,304,3
35,306,1
35,321,4
35,326,4
35,330,4
35,335,3
35,386,3
35,387,4
35,407,3
35,410,4
35,426,2
35,436,2
35,451,3
35,457,3
35,461,3
35,463,3
35,467,3
35,468,3
35,471,4
35,485,4
35,498,4
35,501,3
35,516,4
35,520,4
35,527,2
35,531,2
35,540,3
35,554,3
35,557,3
35,560,4
35,561,3
35,620,3
35,621,3
35,646,3
35,669,2
35,672,4
35,682,3
35,696,3
35,712,3
35,733,4
35,741,2
35,763,3
35,779,4
35,820,3
35,829,3
35,860,3
35,869,4
35,885,3
35,887,2
35,901,4
35,919,4
35,925,4
35,941,4
35,961,3
35,1005,3
35,1055,3
35,1073,4
35,1084,3
35,1112,2
35,1144,2
35,1210,3
35,1221,4
35,1310,3
35,1457,2
35,1530,2
35,1544,2
35,1547,2
35,1681,3
35,1843,4
35,1878,2
35,1928,3
35,1936,1
35,1957,4
35,2025,2
35,2136,2
35,2147,4
35,2188,3
35,2314,3
35,2374,3
35,2524,4
35,2630,3
35,2926,4
35,2942,3
35,3184,3
35,3197,3
35,3425,2
35,3504,3
35,3767,2
35,4317,2
35,4473,3
35,4898,4
36,1,4
36,3,3
36,4,5
36,5,3
36,13,3
36,14,5
36,17,4
36,22,4
36,26,3
36,28,5
36,32,4
36,33,4
36,35,5
36,38,4
36,41,4
36,45,3
36,46,3
36,49,2
36,50,5
36,52,3
36,54,3
36,57,4
36,60,3
36,70,3
36,72,4
36,73,3
36,75,4
36,77,4
36,89,2
36,97,3
36,100,3
36,104,5
36,111,3
36,113,3
36,121,4
36,122,4
36,150,4
36,151,4
36,159,4
36,167,4
36,168,4
36,175,3
36,184,4
36,189,5
36,191,4
36,197,2
36,211,4
36,212,4
36,214,3
36,232,4
36,238,4
36,272,4
36,283,4
36,306,4
36,310,3
36,312,5
36,323,4
36,325,4
36,339,5
36,377,3
36,383,4
36,414,4
36,416,4
36,426,4
36,436,5
36,447,3
36,492,3
36,516,4
36,522,3
36,538,3
36,558,3
36,561,4
36,563,2
36,620,4
36,635,3
36,662,4
36,666,3
36,669,3
36,725,4
36,806,3
36,808,4
36,828,4
36,829,3
36,885,1
36,887,3
36,895,5
36,929,3
36,936,2
36,953,2
36,1039,4
36,1053,2
36,1055,5
36,1068,4
36,1084,2
